-64.31
-94.60,4.28,-63.94
-94.66,4.20,-63.78
-94.68,4.16,-63.70
-94.67,4.24,-63.71
-94.68,4.37,-63.70
-94.76,4.43,-63.57
-94.71,4.36,-63.73
-94.58,4.38,-63.95
-94.68,4.30,-63.76
-94.87,4.25,-63.50
-94.89,4.37,-63.57
-94.78,4.59,-63.90
-94.58,4.61,-64.14
-94.59,4.48,-63.87
-94.62,4.42,-63.68
-94.71,4.43,-63.59
-94.71,4.39,-63.61
-94.63,4.46,-63.79
-94.53,4.52,-63.96
-94.49,4.51,-63.89
-94.58,4.45,-63.65
-94.65,4.40,-63.55
-94.63,4.37,-63.71
-94.60,4.39,-63.85
-94.60,4.44,-63.88
-94.59,4.45,-63.87
-94.55,4.47,-63.91
-94.57,4.46,-63.87
-94.59,4.38,-63.89
-94.56,4.39,-63.91
-94.57,4.45,-63.90
-94.60,4.43,-63.86
-94.64,4.43,-63.85
-94.59,4.43,-63.99
-94.61,4.45,-64.03
-94.69,4.47,-63.88
-94.76,4.49,-63.79
-94.74,4.57,-63.82
-94.61,4.61,-64.08
-94.47,4.49,-64.25
-94.51,4.42,-64.01
-94.67,4.34,-63.65
-94.75,4.37,-63.56
-94.69,4.44,-63.83
-94.62,4.51,-64.07
-94.52,4.45,-64.13
-94.57,4.44,-63.99
-94.64,4.38,-63.83
-94.62,4.36,-63.93
-94.64,4.40,-63.97
-94.69,4.39,-63.94
-94.70,4.45,-63.93
-94.66,4.51,-64.02
-94.65,4.57,-64.11
-94.65,4.56,-64.09
-94.63,4.51,-64.08
-94.47,4.49,-64.20
-94.30,4.42,-64.27
-94.48,4.04,-64.04
-94.58,3.94,-64.00
-94.56,4.06,-64.30
-94.43,3.98,-64.59
-94.26,3.97,-64.57
-94.15,3.89,-64.36
-94.21,3.89,-64.10
-94.38,3.81,-64.08
-94.47,3.88,-64.30
-94.37,3.93,-64.58
-94.24,3.78,-64.58
-94.25,3.63,-64.28
-94.32,3.59,-64.15
-94.30,3.67,-64.28
-94.17,3.76,-64.46
-94.06,3.81,-64.37
-94.13,3.77,-64.13
-94.30,3.75,-63.92
-94.36,3.81,-64.01
-94.37,3.95,-64.29
-94.24,4.01,-64.45
-94.20,3.94,-64.36
-94.26,3.84,-64.16
-94.32,3.87,-64.12
-94.31,3.86,-64.26
-94.28,3.86,-64.36
-94.26,3.93,-64.32
-94.30,3.87,-64.28
-94.27,3.68,-64.42
-94.11,3.55,-64.55
-93.97,3.42,-64.56
-93.98,3.33,-64.35
-94.04,3.31,-64.12
-94.08,3.33,-64.11
-94.08,3.43,-64.26
-94.07,3.47,-64.34
-94.07,3.46,-64.33
-94.11,3.46,-64.25
-94.18,3.43,-64.24
-94.14,3.45,-64.38
-94.04,3.45,-64.44
-94.03,3.36,-64.34
-94.15,3.39,-64.07
-94.29,3.39,-64.03
-94.20,3.49,-64.35
-94.02,3.47,-64.61
-93.92,3.30,-64.61
-93.91,3.15,-64.39
-94.01,3.14,-64.18
-94.10,3.22,-64.17
-94.16,3.39,-64.21
-94.17,3.51,-64.31
-94.05,3.52,-64.53
-93.90,3.45,-64.61
-93.96,3.29,-64.32
-94.09,3.12,-64.12
-94.04,3.25,-64.20
-94.01,3.40,-64.19
-94.06,3.49,-64.01
-94.09,3.50,-64.04
-93.96,3.44,-64.23
-93.88,3.30,-64.27
-93.93,3.13,-64.11
-94.04,3.07,-63.88
-94.11,3.14,-63.81
-94.10,3.30,-63.94
-94.05,3.42,-64.04
-93.99,3.37,-64.06
-94.00,3.27,-64.03
-94.04,3.22,-63.92
-94.10,3.22,-63.88
-94.11,3.28,-63.96
-94.04,3.37,-64.05
-93.99,3.36,-64.07
-94.02,3.34,-64.03
-94.06,3.27,-63.92
-94.14,3.24,-63.89
-94.16,3.32,-63.97
-94.16,3.40,-63.99
-94.16,3.42,-64.02
-94.06,3.37,-64.23
-94.01,3.27,-64.31
-94.18,3.16,-64.00
-94.39,3.14,-63.82
-94.48,3.29,-63.91
-94.49,3.44,-64.09
-94.33,3.47,-64.31
-94.25,3.47,-64.29
-94.40,3.29,-64.02
-94.45,3.11,-64.02
-94.34,3.11,-64.35
-94.22,3.11,-64.43
-94.30,3.07,-64.14
-94.43,3.10,-63.98
-94.37,3.20,-64.24
-94.30,3.26,-64.40
-94.29,3.17,-64.39
-94.30,3.06,-64.27
-94.27,3.04,-64.24
-94.24,3.11,-64.21
-94.33,3.18,-63.99
-94.45,3.24,-63.83
-94.35,3.24,-64.06
-94.20,3.23,-64.41
-94.10,3.13,-64.45
-94.17,3.01,-64.09
-94.33,2.87,-63.84
-94.33,2.94,-63.98
-94.28,3.12,-64.27
-94.18,3.12,-64.40
-94.10,3.09,-64.39
-94.24,2.96,-64.13
-94.27,2.77,-64.21
-94.13,2.91,-64.50
-94.25,2.97,-64.32
-94.29,2.93,-64.22
-94.29,3.03,-64.28
-94.27,3.00,-64.41
-94.23,2.96,-64.39
-94.23,2.87,-64.32
-94.29,2.87,-64.25
-94.37,2.92,-64.15
-94.42,3.01,-64.26
-94.28,2.99,-64.41
-94.26,2.76,-64.45
-94.30,2.54,-64.34
-94.30,2.59,-64.29
-94.29,2.73,-64.36
-94.28,2.93,-64.29
-94.26,2.97,-64.20
-94.23,3.04,-64.21
-94.25,2.99,-64.23
-94.26,2.91,-64.27
-94.23,2.91,-64.32
-94.15,2.91,-64.42
-94.12,2.99,-64.34
-94.16,2.98,-64.15
-94.15,3.01,-64.13
-94.15,3.07,-64.28
-94.19,3.03,-64.30
-94.21,2.96,-64.24
-94.17,2.96,-64.29
-94.11,2.96,-64.35
-94.16,3.01,-64.27
-94.19,3.00,-64.14
-94.13,3.01,-64.26
-94.10,2.99,-64.37
-94.13,2.92,-64.31
-94.17,2.97,-64.22
-94.15,3.00,-64.30
-94.21,3.08,-64.28
-94.29,3.05,-64.17
-94.17,3.09,-64.33
-94.10,3.13,-64.49
-94.21,3.02,-64.33
-94.27,2.89,-64.18
-94.27,2.94,-64.19
-94.28,2.92,-64.25
-94.27,2.96,-64.31
-94.29,2.99,-64.29
-94.28,2.95,-64.30
-94.20,2.95,-64.45
-94.17,2.93,-64.50
-94.30,2.95,-64.22
-94.36,2.94,-64.07
-94.25,3.10,-64.29
-94.24,3.06,-64.46
-94.38,2.95,-64.19
-94.49,2.87,-64.03
-94.34,2.87,-64.32
-94.29,2.98,-64.41
-94.38,2.96,-64.14
-94.33,2.93,-64.35
-94.29,2.96,-64.37
-94.42,2.93,-64.11
-94.60,2.88,-64.03
-94.59,2.94,-64.28
-94.47,3.07,-64.55
-94.39,3.09,-64.47
-94.52,3.03,-64.17
-94.64,2.96,-64.18
-94.65,2.90,-64.48
-94.49,2.94,-64.58
-94.50,2.97,-64.39
-94.66,3.03,-64.27
-94.69,3.21,-64.41
-94.69,3.30,-64.53
-94.72,3.25,-64.54
-94.71,3.12,-64.64
-94.54,2.98,-64.86
-94.38,2.88,-64.86
-94.46,2.82,-64.50
-94.70,2.83,-64.26
-94.78,2.99,-64.47
-94.75,3.14,-64.79
-94.60,3.17,-65.03
-94.45,3.04,-65.00
-94.46,2.87,-64.73
-94.64,2.84,-64.40
-94.78,2.97,-64.37
-94.71,3.12,-64.66
-94.57,3.28,-64.88
-94.43,3.31,-64.82
-94.46,3.24,-64.59
-94.55,3.13,-64.53
-94.54,3.09,-64.64
-94.43,3.07,-64.85
-94.32,3.05,-64.82
-94.33,3.08,-64.63
-94.33,3.13,-64.59
-94.35,3.07,-64.58
-94.39,3.03,-64.56
-94.38,3.01,-64.61
-94.26,2.96,-64.75
-94.17,2.85,-64.79
-94.14,2.75,-64.70
-94.17,2.77,-64.56
-94.29,2.85,-64.44
-94.37,2.90,-64.48
-94.23,2.92,-64.78
-94.10,2.89,-64.90
-94.11,2.79,-64.67
-94.19,2.74,-64.50
-94.22,2.82,-64.53
-94.15,2.84,-64.67
-94.07,2.79,-64.75
-94.10,2.72,-64.65
-94.18,2.70,-64.52
-94.29,2.77,-64.47
-94.30,2.78,-64.54
-94.24,2.84,-64.69
-94.23,2.87,-64.65
-94.23,2.85,-64.62
-94.21,2.87,-64.61
-94.22,2.85,-64.61
-94.22,2.79,-64.62
-94.22,2.81,-64.66
-94.23,2.80,-64.65
-94.22,2.84,-64.66
-94.26,2.88,-64.55
-94.28,2.87,-64.47
-94.28,2.95,-64.56
-94.23,3.01,-64.59
-94.27,2.97,-64.41
-94.34,2.98,-64.28
-94.39,3.07,-64.34
-94.35,3.15,-64.48
-94.30,3.22,-64.56
-94.26,3.16,-64.52
-94.32,3.06,-64.41
-94.44,2.97,-64.28
-94.43,3.07,-64.36
-94.37,3.21,-64.46
-94.33,3.25,-64.54
-94.31,3.19,-64.48
-94.32,3.14,-64.38
-94.40,3.11,-64.21
-94.41,3.10,-64.25
-94.37,3.18,-64.31
-94.35,3.24,-64.29
-94.32,3.21,-64.29
-94.32,3.17,-64.27
-94.33,3.10,-64.21
-94.38,3.15,-64.15
-94.44,3.22,-64.11
-94.37,3.29,-64.27
-94.28,3.35,-64.40
-94.27,3.33,-64.34
-94.32,3.24,-64.23
-94.30,3.18,-64.29
-94.27,3.17,-64.38
-94.31,3.14,-64.23
-94.32,3.15,-64.22
-94.29,3.23,-64.33
-94.23,3.24,-64.46
-94.18,3.13,-64.57
-94.25,3.08,-64.49
-94.44,3.05,-64.18
-94.42,3.11,-64.34
-94.31,3.25,-64.62
-94.38,3.50,-64.42
-94.57,3.46,-64.18
-94.45,3.42,-64.44
-94.21,3.38,-64.91
-94.11,3.12,-64.97
-94.14,2.98,-64.62
-94.23,2.91,-64.05
-94.38,2.74,-64.02
-94.53,2.56,-64.34
-94.47,2.72,-64.59
-94.34,2.96,-64.88
-94.22,3.03,-64.94
-94.19,2.89,-64.84
-94.33,2.77,-64.51
-94.50,2.74,-64.37
-94.54,2.91,-64.49
-94.50,3.04,-64.60
-94.38,3.14,-64.72
-94.31,3.14,-64.78
-94.27,3.07,-64.72
-94.32,2.99,-64.55
-94.38,2.91,-64.46
-94.44,2.86,-64.49
-94.39,2.96,-64.64
-94.32,3.07,-64.72
-94.30,3.03,-64.67
-94.30,3.00,-64.60
-94.43,2.95,-64.38
-94.56,2.97,-64.23
-94.42,3.00,-64.57
-94.50,3.18,-64.59
-94.59,3.03,-64.41
-94.54,3.00,-64.46
-94.41,3.00,-64.70
-94.43,2.87,-64.71
-94.48,2.75,-64.55
-94.51,2.69,-64.44
-94.53,2.72,-64.48
-94.57,2.76,-64.52
-94.55,2.79,-64.58
-94.44,2.79,-64.80
-94.40,2.72,-64.92
-94.39,2.65,-64.88
-94.48,2.55,-64.75
-94.51,2.42,-64.58
-94.58,2.26,-64.76
-94.57,2.36,-64.84
-94.57,2.64,-64.83
-94.49,2.87,-64.82
-94.54,2.85,-64.69
-94.61,2.78,-64.67
-94.63,2.84,-64.73
-94.60,2.86,-64.77
-94.55,2.84,-64.78
-94.50,2.79,-64.79
-94.45,2.75,-64.80
-94.50,2.68,-64.77
-94.54,2.65,-64.79
-94.55,2.64,-64.87
-94.49,2.68,-64.93
-94.45,2.70,-64.90
-94.47,2.74,-64.83
-94.54,2.79,-64.80
-94.55,2.80,-64.87
-94.54,2.81,-64.92
-94.50,2.76,-64.97
-94.42,2.69,-64.90
-94.41,2.68,-64.82
-94.43,2.63,-64.77
-94.45,2.67,-64.81
-94.38,2.73,-64.90
-94.29,2.66,-64.98
-94.35,2.34,-64.86
-94.50,2.15,-64.82
-94.49,2.13,-64.92
-94.42,2.25,-65.15
-94.21,2.40,-65.35
-94.07,2.50,-65.19
-94.12,2.43,-64.91
-94.26,2.31,-64.85
-94.34,2.24,-64.94
-94.33,2.34,-65.08
-94.28,2.45,-65.16
-94.21,2.45,-65.20
-94.14,2.37,-65.21
-94.15,2.25,-65.14
-94.20,2.26,-65.08
-94.26,2.33,-65.03
-94.26,2.34,-65.17
-94.21,2.32,-65.34
-94.16,2.32,-65.34
-94.23,2.35,-65.16
-94.37,2.38,-65.08
-94.34,2.35,-65.29
-94.09,2.27,-65.59
-93.89,2.10,-65.53
-94.22,1.61,-65.01
-94.59,1.34,-64.69
-94.68,1.50,-65.03
-94.35,1.80,-65.76
-94.05,1.84,-65.96
-94.09,1.76,-65.41
-94.33,1.53,-64.98
-94.62,1.46,-64.94
-94.71,1.56,-65.28
-94.59,1.73,-65.59
-94.49,1.66,-65.70
-94.45,1.69,-65.57
-94.58,1.58,-65.33
-94.69,1.53,-65.34
-94.76,1.56,-65.49
-94.71,1.60,-65.67
-94.61,1.57,-65.77
-94.60,1.45,-65.72
-94.65,1.32,-65.66
-94.72,1.27,-65.69
-94.77,1.26,-65.73
-94.73,1.41,-65.87
-94.65,1.46,-65.99
-94.60,1.45,-66.03
-94.58,1.34,-65.93
-94.57,1.25,-65.86
-94.54,1.18,-65.95
-94.51,1.19,-65.96
-94.52,1.37,-65.85
-94.57,1.40,-65.76
-94.49,1.33,-65.95
-94.35,1.19,-66.18
-94.31,1.04,-66.11
-94.32,0.91,-65.92
-94.42,0.88,-65.69
-94.47,0.93,-65.61
-94.49,0.99,-65.71
-94.45,1.06,-65.95
-94.39,1.05,-66.06
-94.44,1.00,-65.93
-94.54,0.90,-65.74
-94.62,1.00,-65.71
-94.63,1.09,-65.85
-94.47,1.15,-66.09
-94.37,1.10,-66.15
-94.45,0.99,-65.92
-94.57,0.91,-65.75
-94.61,0.92,-65.78
-94.50,0.95,-65.99
-94.42,1.04,-66.07
-94.45,1.00,-65.91
-94.56,0.94,-65.78
-94.58,0.97,-65.84
-94.62,1.08,-65.83
-94.61,1.09,-65.90
-94.57,1.15,-65.94
-94.57,1.14,-65.94
-94.60,1.12,-65.88
-94.62,1.12,-65.82
-94.59,1.10,-65.94
-94.54,1.17,-66.12
-94.50,1.20,-66.16
-94.51,1.22,-65.98
-94.57,1.21,-65.88
-94.49,1.20,-66.07
-94.38,1.19,-66.26
-94.33,1.07,-66.19
-94.50,0.98,-65.87
-94.62,0.98,-65.85
-94.55,1.08,-66.21
-94.42,1.04,-66.53
-94.37,1.01,-66.58
-94.44,0.97,-66.33
-94.54,0.91,-66.09
-94.66,0.95,-66.00
-94.52,0.97,-66.37
-94.35,1.10,-66.62
-94.45,1.02,-66.37
-94.63,0.82,-66.03
-94.70,0.78,-66.07
-94.61,0.86,-66.36
-94.56,0.85,-66.42
-94.58,0.79,-66.31
-94.56,0.82,-66.30
-94.57,0.86,-66.30
-94.55,0.78,-66.30
-94.56,0.77,-66.32
-94.53,0.82,-66.40
-94.50,0.82,-66.48
-94.48,0.85,-66.48
-94.49,0.81,-66.41
-94.51,0.78,-66.37
-94.52,0.82,-66.39
-94.53,0.84,-66.39
-94.54,0.89,-66.40
-94.55,0.87,-66.41
-94.51,0.86,-66.53
-94.49,0.87,-66.54
-94.53,0.84,-66.47
-94.60,0.87,-66.42
-94.57,0.87,-66.50
-94.46,0.89,-66.68
-94.44,0.87,-66.73
-94.54,0.81,-66.52
-94.63,0.69,-66.30
-94.63,0.75,-66.34
-94.61,1.04,-66.43
-94.55,1.11,-66.48
-94.52,1.04,-66.53
-94.48,0.97,-66.61
-94.49,0.89,-66.63
-94.62,0.76,-66.42
-94.75,0.82,-66.43
-94.72,0.90,-66.64
-94.60,0.94,-66.88
-94.47,0.87,-66.85
-94.54,0.79,-66.55
-94.74,0.71,-66.36
-94.86,0.79,-66.45
-94.84,1.00,-66.67
-94.70,1.08,-66.79
-94.64,1.09,-66.72
-94.72,0.91,-66.60
-94.72,1.00,-66.55
-94.78,1.25,-66.43
-94.83,1.26,-66.59
-94.64,1.13,-67.00
-94.42,1.01,-66.92
-94.51,0.90,-66.41
-94.70,0.79,-66.27
-94.72,0.91,-66.48
-94.64,1.08,-66.69
-94.52,1.20,-66.72
-94.54,1.13,-66.61
-94.56,1.00,-66.62
-94.55,0.96,-66.63
-94.62,1.03,-66.48
-94.65,1.03,-66.53
-94.64,1.08,-66.68
-94.53,1.07,-66.78
-94.50,1.02,-66.66
-94.59,0.93,-66.49
-94.69,0.78,-66.54
-94.67,0.66,-66.80
-94.63,0.63,-66.79
-94.81,0.70,-66.52
-95.08,0.85,-66.53
-95.10,1.01,-66.93
-94.93,0.91,-67.48
-94.79,0.55,-67.81
-94.94,0.05,-67.75
-95.14,-0.35,-67.64
-95.41,-0.31,-67.57
-95.67,0.02,-67.53
-95.74,0.72,-67.76
-95.61,1.25,-68.10
-95.30,1.53,-68.30
-95.06,1.58,-68.28
-95.14,1.35,-67.81
-95.32,1.08,-67.38
-95.51,0.95,-67.24
-95.55,1.15,-67.38
-95.48,1.39,-67.73
-95.31,1.44,-68.00
-95.24,1.32,-67.98
-95.26,1.17,-67.75
-95.45,1.05,-67.47
-95.61,1.13,-67.48
-95.58,1.36,-67.76
-95.40,1.54,-67.97
-95.30,1.56,-67.98
-95.38,1.48,-67.78
-95.48,1.39,-67.61
-95.53,1.39,-67.67
-95.49,1.37,-67.84
-95.41,1.45,-67.90
-95.34,1.49,-67.88
-95.29,1.53,-67.81
-95.31,1.55,-67.71
-95.43,1.52,-67.61
-95.47,1.57,-67.66
-95.36,1.76,-67.88
-95.30,1.82,-67.90
-95.30,1.88,-67.74
-95.33,1.77,-67.67
-95.34,1.74,-67.72
-95.29,1.74,-67.80
-95.26,1.66,-67.81
-95.28,1.63,-67.76
-95.29,1.68,-67.67
-95.28,1.75,-67.67
-95.27,1.79,-67.70
-95.26,1.81,-67.69
-95.24,1.76,-67.73
-95.25,1.74,-67.68
-95.29,1.69,-67.54
-95.26,1.72,-67.53
-95.25,1.78,-67.63
-95.27,1.79,-67.68
-95.28,1.74,-67.73
-95.28,1.64,-67.81
-95.34,1.57,-67.84
-95.37,1.61,-67.84
-95.35,1.73,-67.85
-95.34,1.88,-67.86
-95.26,1.89,-67.94
-95.20,1.87,-67.94
-95.24,1.78,-67.77
-95.28,1.72,-67.72
-95.24,1.73,-67.74
-95.19,1.74,-67.72
-95.17,1.68,-67.68
-95.20,1.63,-67.62
-95.25,1.58,-67.58
-95.26,1.55,-67.66
-95.24,1.56,-67.77
-95.22,1.56,-67.85
-95.20,1.50,-67.88
-95.25,1.45,-67.83
-95.31,1.34,-67.87
-95.28,1.32,-68.04
-95.17,1.34,-68.24
-95.17,1.26,-68.20
-95.32,1.27,-67.82
-95.44,1.35,-67.59
-95.43,1.56,-67.75
-95.35,1.63,-67.88
-95.25,1.54,-67.98
-95.31,1.49,-67.83
-95.49,1.51,-67.42
-95.59,1.60,-67.30
-95.43,1.59,-67.70
-95.21,1.65,-68.01
-95.28,1.57,-67.74
-95.52,1.42,-67.38
-95.59,1.36,-67.35
-95.49,1.49,-67.69
-95.39,1.63,-67.96
